type,item_id,name_in_database,path,ja
ConnectionData,0x0100006A00018612,Council_GrandVizier_AxelReinhart,ConnectionProperties.Name,アクセル・ラインハルト
ConnectionData,0x0100008E00002B11,Council_GrandVizier_HugoToras,ConnectionProperties.Name,ウーゴ・トラス
ConnectionData,0x0100006A000185D7,Council_GrandVizier_SalIgnacius,ConnectionProperties.Name,サル・イグナティウス
ConnectionData,0x0100008E00002B1B,Council_Religion_SalIgnacius,ConnectionProperties.Name,サル・イグナティウス
ConnectionData,0x0100008E00002B15,Council_Security_LucitaAzaro,ConnectionProperties.Name,ルシータ・アザロ
ConnectionData,0x0100006A0000FFAF,Council_Security_RicoToras,ConnectionProperties.Name,リコ・トラス
ConnectionData,0x0100008E00002B77,Council_Security_TaddeusAzaro,ConnectionProperties.Name,タデウス・アザロ
ConnectionData,0x0100006A000185DD,Council_Security_TitusGordion,ConnectionProperties.Name,ティトゥス・ゴルディオン
ConnectionData,0x0100006A0001450C,Council_TreasuryEconomy_DariaDeRava,ConnectionProperties.Name,ダリア・デ・ラーヴァ
ConnectionData,0x0100006A000185E3,Council_TreasuryEconomy_ElenaWerner,ConnectionProperties.Name,エレナ・ヴェルナー
ConnectionData,0x0100008E00002B09,Council_TreasuryEconomy_RustyMontoro,ConnectionProperties.Name,ラスティ・モントーロ
ConnectionData,0x0100008E00002B70,Faction_HouseAzaro_Carlos,ConnectionProperties.Name,カルロス・ロブレス・アザロ
ConnectionData,0x0100008E00002B69,Faction_HouseAzaro_Lucita,ConnectionProperties.Name,ルシータ・アザロ
ConnectionData,0x0100006A0001AA72,Faction_HouseAzaro_Taddeus,ConnectionProperties.Name,タデウス・アザロ
ConnectionData,0x0100006A0001AA78,Faction_HouseSazon_Angelica,ConnectionProperties.Name,アンジェリカ・サゾン
ConnectionData,0x0100008E00002B84,Faction_HouseSazon_Leona,ConnectionProperties.Name,レオナ・サゾン
ConnectionData,0x0100008E00002B7D,Faction_HouseSazon_Manus,ConnectionProperties.Name,マヌス・サゾン
ConnectionData,0x0100006A0001AA65,Faction_HouseToras_Hubertus,ConnectionProperties.Name,フベルトゥス・トラス
ConnectionData,0x0100006A0001AA05,Faction_HouseToras_Hugo,ConnectionProperties.Name,ウーゴ・トラス
ConnectionData,0x0100008E00002B8B,Faction_HouseToras_Rico,ConnectionProperties.Name,リコ・トラス
ConnectionData,0x0100008E00002B99,Faction_HouseToras_Vina,ConnectionProperties.Name,ヴィナ・トラス
ConnectionData,0x0100006700000278,Faction_OldGuard_HeronGaraci,ConnectionProperties.Name,ヘロン・ガラチ
ConnectionData,0x0100006700000278,Faction_OldGuard_HeronGaraci,ConnectionProperties.Title,最高裁判事
ConnectionData,0x01000067000002A3,Faction_OldGuard_LileasGraf,ConnectionProperties.Name,リリアス・グラーフ
ConnectionData,0x01000067000002A3,Faction_OldGuard_LileasGraf,ConnectionProperties.Title,内務大臣
ConnectionData,0x010000580000406B,Faction_OldGuard_OrsoHawker,ConnectionProperties.Name,オルソ・ホーカー
ConnectionData,0x010000580000406B,Faction_OldGuard_OrsoHawker,ConnectionProperties.Title,最高裁長官
ConnectionData,0x0100006700000287,Faction_OldGuard_ValkenKruger,ConnectionProperties.Name,ヴァルケン・クルーガー
ConnectionData,0x0100006700000287,Faction_OldGuard_ValkenKruger,ConnectionProperties.Title,軍総司令官
ConnectionData,0x0100006700000243,Faction_Oligarchs_EdithAgnoc,ConnectionProperties.Name,エディット・アグノク
ConnectionData,0x0100006700000243,Faction_Oligarchs_EdithAgnoc,ConnectionProperties.Title,中央銀行総裁
ConnectionData,0x0100006700000235,Faction_Oligarchs_MarcelKoronti,ConnectionProperties.Name,マルセル・コロンティ
ConnectionData,0x0100006700000235,Faction_Oligarchs_MarcelKoronti,ConnectionProperties.Title,HOS総帥
ConnectionData,0x010000670000023C,Faction_Oligarchs_MikailAven,ConnectionProperties.Name,ミカイル・アヴェン
ConnectionData,0x010000670000023C,Faction_Oligarchs_MikailAven,ConnectionProperties.Title,国民経済連盟議長
ConnectionData,0x01000058000040A8,Faction_Oligarchs_WalterTusk,ConnectionProperties.Name,ウォルター・タスク
ConnectionData,0x01000058000040A8,Faction_Oligarchs_WalterTusk,ConnectionProperties.Title,ロザーバーグ・グループ報道官
ConnectionData,0x0100006700000263,Faction_Reformists_AlbinClavin,ConnectionProperties.Name,アルビン・クラヴィン
ConnectionData,0x0100006700000263,Faction_Reformists_AlbinClavin,ConnectionProperties.Title,統一ソードランド党議員
ConnectionData,0x01000058000040AF,Faction_Reformists_FrensRicter,ConnectionProperties.Name,フレンス・リクター
ConnectionData,0x01000058000040AF,Faction_Reformists_FrensRicter,ConnectionProperties.Title,人民自由正義党党首
ConnectionData,0x010000670000025C,Faction_Reformists_ManolySuheil,ConnectionProperties.Name,マノリー・スハイル
ConnectionData,0x010000670000025C,Faction_Reformists_ManolySuheil,ConnectionProperties.Title,人民自由正義党党首
ConnectionData,0x0100006A0000FC88,HOD_RNC_Leader_DariaDeRava,ConnectionProperties.Name,ダリア・デ・ラーヴァ
ConnectionData,0x0100006A0000FC88,HOD_RNC_Leader_DariaDeRava,ConnectionProperties.Title,リジア国民連合党首
ConnectionData,0x0100006A0000FC88,HOD_RNC_Leader_DariaDeRava,ConnectionProperties.AffiliationName,RNC
ConnectionData,0x0100007400011ED7,HOD_RPP_Leader_AdarfoSotelato,ConnectionProperties.Name,アダルフォ・ソテラート
ConnectionData,0x0100007400011ED7,HOD_RPP_Leader_AdarfoSotelato,ConnectionProperties.Title,リジア人民党党首
ConnectionData,0x0100007400011ED7,HOD_RPP_Leader_AdarfoSotelato,ConnectionProperties.AffiliationName,RPP
ConnectionData,0x0100006500007226,HOD_RPP_Leader_ManusSazon,ConnectionProperties.Name,マヌス・サゾン
ConnectionData,0x0100006500007226,HOD_RPP_Leader_ManusSazon,ConnectionProperties.Title,リジア人民党党首
ConnectionData,0x0100006500007226,HOD_RPP_Leader_ManusSazon,ConnectionProperties.AffiliationName,RPP
ConnectionData,0x010000C8000032D7,HOD_RPP_Member_ManusSazon,ConnectionProperties.Name,マヌス・サゾン
ConnectionData,0x010000C8000032D7,HOD_RPP_Member_ManusSazon,ConnectionProperties.Title,リジア人民党議員
ConnectionData,0x010000C8000032D7,HOD_RPP_Member_ManusSazon,ConnectionProperties.AffiliationName,RPP
ConnectionData,0x0100007400011EE0,HOD_Speaker_AdarfoSotelato,ConnectionProperties.Name,アダルフォ・ソテラート
ConnectionData,0x0100007400011EE0,HOD_Speaker_AdarfoSotelato,ConnectionProperties.Title,下院議長
ConnectionData,0x0100007400011EE0,HOD_Speaker_AdarfoSotelato,ConnectionProperties.AffiliationName,RPP
ConnectionData,0x0100006500007215,HOD_Speaker_DariaDeRava,ConnectionProperties.Name,ダリア・デ・ラーヴァ
ConnectionData,0x0100006500007215,HOD_Speaker_DariaDeRava,ConnectionProperties.Title,下院議長
ConnectionData,0x0100006500007215,HOD_Speaker_DariaDeRava,ConnectionProperties.AffiliationName,RNC
ConnectionData,0x0100006A0000FF74,HOD_Speaker_ManusSazon,ConnectionProperties.Name,マヌス・サゾン
ConnectionData,0x0100006A0000FF74,HOD_Speaker_ManusSazon,ConnectionProperties.Title,下院議長
ConnectionData,0x0100006A0000FF74,HOD_Speaker_ManusSazon,ConnectionProperties.AffiliationName,RPP
ConnectionData,0x0100006A0000FF7D,HOD_Speaker_SalIgnacius,ConnectionProperties.Name,サル・イグナティウス
ConnectionData,0x0100006A0000FF7D,HOD_Speaker_SalIgnacius,ConnectionProperties.Title,下院議長
ConnectionData,0x010000580000A934,Judiciary_ChiefJustice_HeronGaraci,ConnectionProperties.Name,ヘロン・ガラチ
ConnectionData,0x010000580000A934,Judiciary_ChiefJustice_HeronGaraci,ConnectionProperties.Title,最高裁長官
ConnectionData,0x010000580000A934,Judiciary_ChiefJustice_HeronGaraci,ConnectionProperties.AffiliationName,守旧派
ConnectionData,0x01000058000041C6,Judiciary_ChiefJustice_OrsoHawker,ConnectionProperties.Name,オルソ・ホーカー
ConnectionData,0x01000058000041C6,Judiciary_ChiefJustice_OrsoHawker,ConnectionProperties.Title,最高裁長官
ConnectionData,0x01000058000041C6,Judiciary_ChiefJustice_OrsoHawker,ConnectionProperties.AffiliationName,守旧派
ConnectionData,0x0100005100042883,Judiciary_ChiefJustice_OvidGrecer,ConnectionProperties.Name,オヴィド・グレツェル
ConnectionData,0x0100005100042883,Judiciary_ChiefJustice_OvidGrecer,ConnectionProperties.Title,最高裁長官
ConnectionData,0x0100005100042883,Judiciary_ChiefJustice_OvidGrecer,ConnectionProperties.AffiliationName,中道派
ConnectionData,0x010000670000031E,Judiciary_Justice_OvidGrecer,ConnectionProperties.Name,オヴィド・グレツェル
ConnectionData,0x010000670000031E,Judiciary_Justice_OvidGrecer,ConnectionProperties.Title,判事
ConnectionData,0x010000670000031E,Judiciary_Justice_OvidGrecer,ConnectionProperties.AffiliationName,中道派
ConnectionData,0x010000670000037A,Judiciary_NotableJustice_ArnoldDalton,ConnectionProperties.Name,アーノルド・ダルトン
ConnectionData,0x010000670000037A,Judiciary_NotableJustice_ArnoldDalton,ConnectionProperties.Title,判事
ConnectionData,0x010000670000037A,Judiciary_NotableJustice_ArnoldDalton,ConnectionProperties.AffiliationName,中道派
ConnectionData,0x0100006700000337,Judiciary_NotableJustice_DidierMeye,ConnectionProperties.Name,ディディエ・メイエ
ConnectionData,0x0100006700000337,Judiciary_NotableJustice_DidierMeye,ConnectionProperties.Title,判事
ConnectionData,0x0100006700000337,Judiciary_NotableJustice_DidierMeye,ConnectionProperties.AffiliationName,中道派
ConnectionData,0x010000670000035B,Judiciary_NotableJustice_GloriaTory,ConnectionProperties.Name,グロリア・トーリー
ConnectionData,0x010000670000035B,Judiciary_NotableJustice_GloriaTory,ConnectionProperties.Title,判事
ConnectionData,0x010000670000035B,Judiciary_NotableJustice_GloriaTory,ConnectionProperties.AffiliationName,守旧派
ConnectionData,0x010000670000034B,Judiciary_NotableJustice_GustafSouter,ConnectionProperties.Name,グスタフ・サウター
ConnectionData,0x010000670000034B,Judiciary_NotableJustice_GustafSouter,ConnectionProperties.Title,判事
ConnectionData,0x010000670000034B,Judiciary_NotableJustice_GustafSouter,ConnectionProperties.AffiliationName,改革派
ConnectionData,0x010000670000030F,Judiciary_NotableJustice_HeronGaraci,ConnectionProperties.Name,ヘロン・ガラチ
ConnectionData,0x010000670000030F,Judiciary_NotableJustice_HeronGaraci,ConnectionProperties.Title,判事
ConnectionData,0x010000670000030F,Judiciary_NotableJustice_HeronGaraci,ConnectionProperties.AffiliationName,守旧派
ConnectionData,0x010000580000A92B,Judiciary_NotableJustice_IsabelEdmonds,ConnectionProperties.Name,イザベル・エドモンズ
ConnectionData,0x010000580000A92B,Judiciary_NotableJustice_IsabelEdmonds,ConnectionProperties.Title,判事
ConnectionData,0x010000580000A92B,Judiciary_NotableJustice_IsabelEdmonds,ConnectionProperties.AffiliationName,中道派
ConnectionData,0x01000058000041CE,Judiciary_NotableJustice_NiaMorgna,ConnectionProperties.Name,ニア・モルグナ
ConnectionData,0x01000058000041CE,Judiciary_NotableJustice_NiaMorgna,ConnectionProperties.Title,判事・法務大臣
ConnectionData,0x01000058000041CE,Judiciary_NotableJustice_NiaMorgna,ConnectionProperties.AffiliationName,改革派
ConnectionData,0x0100006700000483,Legislative_AlbinClavin,ConnectionProperties.Name,アルビン・クラヴィン
ConnectionData,0x0100006700000483,Legislative_AlbinClavin,ConnectionProperties.Title,統一ソードランド党改革派の領袖
ConnectionData,0x0100006700000483,Legislative_AlbinClavin,ConnectionProperties.AffiliationName,USP
ConnectionData,0x0100007400006D5F,Legislative_BernardCircas,ConnectionProperties.Name,ベルナルド・シルカス
ConnectionData,0x0100007400006D5F,Legislative_BernardCircas,ConnectionProperties.Title,無所属会派報道官
ConnectionData,0x0100007400006D5F,Legislative_BernardCircas,ConnectionProperties.AffiliationName,無所属
ConnectionData,0x01000058000041D5,Legislative_FrensRicter,ConnectionProperties.Name,フレンス・リクター
ConnectionData,0x01000058000041D5,Legislative_FrensRicter,ConnectionProperties.Title,人民自由正義党党首
ConnectionData,0x01000058000041D5,Legislative_FrensRicter,ConnectionProperties.AffiliationName,PFJP
ConnectionData,0x01000058000041DC,Legislative_GloriaTory,ConnectionProperties.Name,グロリア・トーリー
ConnectionData,0x01000058000041DC,Legislative_GloriaTory,ConnectionProperties.Title,統一ソードランド党穏健派の領袖
ConnectionData,0x01000058000041DC,Legislative_GloriaTory,ConnectionProperties.AffiliationName,USP
ConnectionData,0x0100006700000471,Legislative_KatarinaHorten,ConnectionProperties.Name,カタリナ・ホルテン
ConnectionData,0x0100006700000471,Legislative_KatarinaHorten,ConnectionProperties.Title,無所属議員
ConnectionData,0x0100006700000471,Legislative_KatarinaHorten,ConnectionProperties.AffiliationName,無所属
ConnectionData,0x010000580000A917,Legislative_KesaroKibener,ConnectionProperties.Name,ケサロ・キベナー
ConnectionData,0x010000580000A917,Legislative_KesaroKibener,ConnectionProperties.Title,国民戦線党党首
ConnectionData,0x010000580000A917,Legislative_KesaroKibener,ConnectionProperties.AffiliationName,NFP
ConnectionData,0x010000670000049E,Legislative_ManolySuheil,ConnectionProperties.Name,マノリー・スハイル
ConnectionData,0x010000670000049E,Legislative_ManolySuheil,ConnectionProperties.Title,人民自由正義党議員
ConnectionData,0x010000670000049E,Legislative_ManolySuheil,ConnectionProperties.AffiliationName,PFJP
ConnectionData,0x01000067000004B0,Legislative_MansounLeke,ConnectionProperties.Name,マンスン・レケ
ConnectionData,0x01000067000004B0,Legislative_MansounLeke,ConnectionProperties.Title,無所属会派報道官
ConnectionData,0x01000067000004B0,Legislative_MansounLeke,ConnectionProperties.AffiliationName,無所属
ConnectionData,0x010000670000048C,Legislative_NFPLeader_RemusHolstron,ConnectionProperties.Name,レムス・ホルストロン
ConnectionData,0x010000670000048C,Legislative_NFPLeader_RemusHolstron,ConnectionProperties.Title,国民戦線党党首
ConnectionData,0x010000670000048C,Legislative_NFPLeader_RemusHolstron,ConnectionProperties.AffiliationName,NFP
ConnectionData,0x0100006700000495,Legislative_PFJPLeader_ManolySuheil,ConnectionProperties.Name,マノリー・スハイル
ConnectionData,0x0100006700000495,Legislative_PFJPLeader_ManolySuheil,ConnectionProperties.Title,人民自由正義党党首
ConnectionData,0x0100006700000495,Legislative_PFJPLeader_ManolySuheil,ConnectionProperties.AffiliationName,PFJP
ConnectionData,0x01000067000004A7,Legislative_RemusHolstron,ConnectionProperties.Name,レムス・ホルストロン
ConnectionData,0x01000067000004A7,Legislative_RemusHolstron,ConnectionProperties.Title,国民戦線党議員
ConnectionData,0x01000067000004A7,Legislative_RemusHolstron,ConnectionProperties.AffiliationName,NFP
ConnectionData,0x010000580000A920,Legislative_WPBLeader_MansounLeke,ConnectionProperties.Name,マンスン・レケ
ConnectionData,0x010000580000A920,Legislative_WPBLeader_MansounLeke,ConnectionProperties.Title,ブルディア労働者党党首
ConnectionData,0x010000580000A920,Legislative_WPBLeader_MansounLeke,ConnectionProperties.AffiliationName,WPB
