type,item_id,name_in_database,path,ja
TutorialPageData,0x0100008200000629,War_Tutorial_Page_NavalBattle,TutorialPageProperties.Description,"<indent=5%> \u2022 海上部隊は、離れた位置にいる他の海上部隊も攻撃できます。攻撃時には自動的に敵部隊へ移動します。
<indent=5%> \u2022 海上部隊は陸上部隊を直接攻撃することはできません。
<indent=5%> \u2022 陸上部隊とは異なり、海上部隊は戦闘から離脱して退くことができます。これには行動力を1消費します。"
TutorialPageData,0x0100008200000625,War_Tutorial_Page_NavalSupport,TutorialPageProperties.Title,海上支援
TutorialPageData,0x0100008200000625,War_Tutorial_Page_NavalSupport,TutorialPageProperties.Description,"<indent=5%> \u2022 海上部隊は戦闘において互いを支援できます。
<indent=5%> \u2022 陸上部隊が海上戦闘を支援できないのに対し、海上部隊は海タイルに隣接する陸上部隊を支援することもできます。 
<indent=5%> \u2022 海上部隊は2種類の <sprite name=""support""> を持ち、一方は陸上戦闘の支援、もう一方は海上戦闘の支援に使われます。"
TutorialPageData,0x0100008200000519,War_Tutorial_Page_Objective,TutorialPageProperties.Title,目標
TutorialPageData,0x0100008200000519,War_Tutorial_Page_Objective,TutorialPageProperties.Description,"\u2022 すべての目標 <sprite name=""objective""> を占領し、保持してください。できるかぎり多くの領土を得て、敵の攻撃を退けてそれを守ります。"
TutorialPageData,0x010000820000054F,War_Tutorial_Page_ParaMarines,TutorialPageProperties.Title,空挺兵と海兵
TutorialPageData,0x010000820000054F,War_Tutorial_Page_ParaMarines,TutorialPageProperties.Description,"軍への投資の種類に応じて、空挺兵または海兵を敵陣の背後に降下・上陸させることができます。
<indent=5%> \u2022 空挺兵は強調表示されたタイルに展開できます。
<indent=5%> \u2022 海兵は強調表示された海岸タイルに展開できます。"
TutorialPageData,0x0100008200000553,War_Tutorial_Page_SupplyLines,TutorialPageProperties.Title,補給線
TutorialPageData,0x0100008200000553,War_Tutorial_Page_SupplyLines,TutorialPageProperties.Description,"補給線は、都市と部隊に物資を届けて有利をもたらす道路網です。
<indent=5%> \u2022 補給を受けている都市は <sprite name=""defence""> が高くなり、機能している補給線上の部隊はターン終了時に自動的に <sprite name=""organization""> が+1されます。 
<indent=5%> \u2022 敵の補給線は橙色、自軍の補給線は青色、遮断された補給線は灰色で表示されます。
<indent=5%> \u2022 機能している敵の補給線上には、敵の増援が出現することがあります。"
TutorialPageData,0x010000820000053B,War_Tutorial_Page_Support,TutorialPageProperties.Title,支援
TutorialPageData,0x010000820000053B,War_Tutorial_Page_Support,TutorialPageProperties.Description,"\u2022 部隊は戦闘中の味方を支援できます。その <sprite name=""support""> が戦闘の計算に加算されます。
\u2022 戦闘を支援するには、味方部隊が攻撃側または防御側の部隊に隣接している必要があります。 
\u2022 艦船は陸上戦闘も海上戦闘も支援できますが、陸上部隊は海上戦闘を支援できません。
\u2022 敵の陸上部隊は、攻撃するときも攻撃されるときも自動的に戦闘を支援します。"
TutorialPageData,0x0100008200000527,War_Tutorial_Page_Units,TutorialPageProperties.Title,部隊
TutorialPageData,0x0100008200000527,War_Tutorial_Page_Units,TutorialPageProperties.Description,"部隊は4つの能力値を持ちます。 
<indent=5%> \u2022 組織率 <sprite name=""organization"">
<indent=5%> \u2022 攻撃 <sprite name=""attack"">
<indent=5%> \u2022 防御 <sprite name=""defence"">
<indent=5%> \u2022 支援 <sprite name=""support"">"
