type,item_id,name_in_database,path,ja
ConversationData,0x010000640000023F,Turn02_FPnT_DiplomacyBriefing,ConversationProperties.Subtitle,評議会議場、パラス・レズナ
ConversationData,0x010000460001A2B5,Turn02_FPnT_DiplomacyOverview,ConversationProperties.Title,現在の外交情勢についての報告
ConversationData,0x010000460001A2B5,Turn02_FPnT_DiplomacyOverview,ConversationProperties.Subtitle,ブルー邸、ラハベン
ConversationData,0x0100006400000246,Turn02_FPnT_SordlandTradeVisit,ConversationProperties.Title,ソードランド通商使節団の来訪
ConversationData,0x0100006400000246,Turn02_FPnT_SordlandTradeVisit,ConversationProperties.Subtitle,リザニア号、ズパナ川
ConversationData,0x0100006400000254,Turn02_FPnT_ZilleFriendshipDay,ConversationProperties.Title,ヴェゼク・リジア友好の日
ConversationData,0x0100006400000254,Turn02_FPnT_ZilleFriendshipDay,ConversationProperties.Subtitle,スモラク広場、ジル
ConversationData,0x010000460001A2A1,Turn02_InT_HighwayContract,ConversationProperties.Title,H-3高速道路契約の締結
ConversationData,0x010000460001A2A1,Turn02_InT_HighwayContract,ConversationProperties.Subtitle,市庁舎、レンクルグ
ConversationData,0x010000460001A2A5,Turn02_InT_RailwayContract,ConversationProperties.Title,L-1鉄道契約の締結
ConversationData,0x010000460001A2A5,Turn02_InT_RailwayContract,ConversationProperties.Subtitle,市庁舎、アンリカ
ConversationData,0x010000460001A2B1,Turn02_Personal_FamilyDinner,ConversationProperties.Title,自宅での家族との夕食
ConversationData,0x010000460001A2B1,Turn02_Personal_FamilyDinner,ConversationProperties.Subtitle,ソードランド大統領公邸、ホルソード
ConversationData,0x010000460001A2AD,Turn02_Personal_Funeral,ConversationProperties.Title,ベルナルド・シルカスの葬儀
ConversationData,0x010000460001A2AD,Turn02_Personal_Funeral,ConversationProperties.Subtitle,聖ダスト・ヌーリティ教墓地、デイル
ConversationData,0x010000640000024D,Turn02_P_VinaTalk,ConversationProperties.Title,ヴィナとの会話
ConversationData,0x010000640000024D,Turn02_P_VinaTalk,ConversationProperties.Subtitle,モンキズ沿岸
ConversationData,0x010000460001A2A9,Turn02_SnO_SecurityOverview,ConversationProperties.Title,ソードランドへの脅威に関する治安報告
ConversationData,0x010000460001A2A9,Turn02_SnO_SecurityOverview,ConversationProperties.Subtitle,作戦指令室、マルーン宮殿
ConversationData,0x0100008E00002122,Turn02_SnO_TitusGoldenGuard,ConversationProperties.Title,近衛兵との非公式謁見
ConversationData,0x0100008E00002122,Turn02_SnO_TitusGoldenGuard,ConversationProperties.Subtitle,パラス・レズナ、ポルテ・ドラゾン
ConversationData,0x0100006500002B11,Turn03_A_AddressTheProtestors,ConversationProperties.Title,抗議者への演説と車での退出
ConversationData,0x0100006500002B11,Turn03_A_AddressTheProtestors,ConversationProperties.Subtitle,ガソム支社の門前、ナルベル
ConversationData,0x010000460001A2D1,Turn03_A_AutocratDecree,ConversationProperties.Title,非常事態令の準備
ConversationData,0x010000460001A2D1,Turn03_A_AutocratDecree,ConversationProperties.Subtitle,中央ホール、マルーン宮殿
ConversationData,0x010000460001A2E1,Turn03_A_AutocratSpeech,ConversationProperties.Title,非常事態法の宣言
ConversationData,0x010000460001A2E1,Turn03_A_AutocratSpeech,ConversationProperties.Subtitle,ソードランド大国民議会、ホルソード
ConversationData,0x01000064000002B2,Turn03_A_CardesseMontaklarVisit,ConversationProperties.Title,モンタクラル行幸
ConversationData,0x01000064000002B2,Turn03_A_CardesseMontaklarVisit,ConversationProperties.Subtitle,アザロ要塞、モンタクラル市
ConversationData,0x010000460001A2CD,Turn03_A_DictatorConstitution,ConversationProperties.Title,憲法改正案の最終決定
ConversationData,0x010000460001A2CD,Turn03_A_DictatorConstitution,ConversationProperties.Subtitle,中央ホール、マルーン宮殿
ConversationData,0x010000510001385A,Turn03_A_EnergyProtectionAct,ConversationProperties.Title,1932年エネルギー保護法に関する会議
ConversationData,0x010000510001385A,Turn03_A_EnergyProtectionAct,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x01000064000002A4,Turn03_A_IzaVisit,ConversationProperties.Title,イザへの家族旅行
ConversationData,0x01000064000002A4,Turn03_A_IzaVisit,ConversationProperties.Subtitle,郊外、イザ市
ConversationData,0x010000460001A2C5,Turn03_A_LateBriefing,ConversationProperties.Title,改革委員会の結果についての報告
ConversationData,0x010000460001A2C5,Turn03_A_LateBriefing,ConversationProperties.Subtitle,ホワイトルーム、マルーン宮殿
ConversationData,0x010000460001A2C9,Turn03_A_ReformistConstitution,ConversationProperties.Title,憲法改正案の最終決定
ConversationData,0x010000460001A2C9,Turn03_A_ReformistConstitution,ConversationProperties.Subtitle,中央ホール、マルーン宮殿
ConversationData,0x01000064000002AB,Turn03_A_SallabesVisit,ConversationProperties.Title,スカーレット・キングバード祭への行幸
ConversationData,0x01000064000002AB,Turn03_A_SallabesVisit,ConversationProperties.Subtitle,アレーナ・サラベス、サラベス市
ConversationData,0x010000460001A2E9,Turn03_EnT_Budget,ConversationProperties.Title,ソードランド政府の予算配分
ConversationData,0x010000460001A2E9,Turn03_EnT_Budget,ConversationProperties.Subtitle,ホワイトルーム、マルーン宮殿
ConversationData,0x010000460001A2E5,Turn03_EnT_BusinessCouncil,ConversationProperties.Title,経済連盟会員との夕食
ConversationData,0x010000460001A2E5,Turn03_EnT_BusinessCouncil,ConversationProperties.Subtitle,レストラン・エステリア、ラハベン
ConversationData,0x0100005100013848,Turn03_EnT_GasomProposal,ConversationProperties.Title,ガソムについてのマンガー・アルフォンソとの会談
ConversationData,0x0100005100013848,Turn03_EnT_GasomProposal,ConversationProperties.Subtitle,オルノベル地区、ナルベル
ConversationData,0x0100006400000262,Turn03_FPnT_RumburgVisits,ConversationProperties.Title,ルンブルクのベアトリス女王の来訪
ConversationData,0x0100006400000262,Turn03_FPnT_RumburgVisits,ConversationProperties.Subtitle,黄金の間、パラス・レズナ
ConversationData,0x010000460001A2C1,Turn03_Personal_DriverTalk,ConversationProperties.Title,大統領のナルベル訪問
ConversationData,0x010000460001A2C1,Turn03_Personal_DriverTalk,ConversationProperties.Subtitle,大統領専用車、ナルベルへの道中
ConversationData,0x010000460001A2BD,Turn03_Personal_FrancTalk,ConversationProperties.Title,フランクとのバーベキュー
ConversationData,0x010000460001A2BD,Turn03_Personal_FrancTalk,ConversationProperties.Subtitle,ソードランド大統領公邸、ホルソード
ConversationData,0x0100006500000449,Turn03_Personal_HelicopterEscape,ConversationProperties.Title,アルフォンソ・ヴォルクナーとのナルギス上空飛行
ConversationData,0x0100006500000449,Turn03_Personal_HelicopterEscape,ConversationProperties.Subtitle,田園地帯、ナルギス
ConversationData,0x010000460001A2B9,Turn03_PSnW_Overview,ConversationProperties.Title,現在の福祉情勢についての報告
ConversationData,0x010000460001A2B9,Turn03_PSnW_Overview,ConversationProperties.Subtitle,市庁舎、ナルベル
ConversationData,0x010000640000796F,Turn03_PSnW_RustyMeeting,ConversationProperties.Title,ラスティ・モントーロとの会談
ConversationData,0x010000640000796F,Turn03_PSnW_RustyMeeting,ConversationProperties.Subtitle,パラス・ヴェラナ、ブロナズ
ConversationData,0x010000640000025B,Turn03_SnO_ZilleIncidentBrief,ConversationProperties.Title,ジル事件の続報
ConversationData,0x010000640000025B,Turn03_SnO_ZilleIncidentBrief,ConversationProperties.Subtitle,評議会議場、パラス・レズナ
ConversationData,0x010000460001A315,Turn04_A_ConvinceAlbin,ConversationProperties.Title,改革案についてのアルビン・クラヴィンとの会談
ConversationData,0x010000460001A315,Turn04_A_ConvinceAlbin,ConversationProperties.Subtitle,アルビン・クラヴィンの執務室、ソードランド大国民議会
ConversationData,0x010000460001A311,Turn04_A_ConvinceGloria,ConversationProperties.Title,改革案についてのグロリア・トーリーとの会談
ConversationData,0x010000460001A311,Turn04_A_ConvinceGloria,ConversationProperties.Subtitle,グロリア・トーリーの執務室、ソードランド大国民議会
ConversationData,0x0100006400000BE8,Turn04_A_HouseOfDelegates,ConversationProperties.Title,代議院訪問
ConversationData,0x0100006400000BE8,Turn04_A_HouseOfDelegates,ConversationProperties.Subtitle,代議院、ポルテ・ドラゾン
ConversationData,0x010000460001A30D,Turn04_EnT_TaxReform,ConversationProperties.Title,税制改正の検討
ConversationData,0x010000460001A30D,Turn04_EnT_TaxReform,ConversationProperties.Subtitle,国民経済連盟会館、ラハベン
ConversationData,0x0100006400000BFC,Turn04_FPnT_AlvarezCall,ConversationProperties.Title,アルバレス首相との通話
ConversationData,0x0100006400000BFC,Turn04_FPnT_AlvarezCall,ConversationProperties.Subtitle,パラス・トラス、モンキズ
ConversationData,0x0100006400000C06,Turn04_FPnT_ANSouthMerkopa,ConversationProperties.Title,国際連盟南メルコパ会議
ConversationData,0x0100006400000C06,Turn04_FPnT_ANSouthMerkopa,ConversationProperties.Subtitle,国際連盟総会議場、キルート
ConversationData,0x010000640000041F,Turn04_FPnT_CouncilTalkAboutPales,ConversationProperties.Title,パレス・ガス紛争に関する評議会
ConversationData,0x010000640000041F,Turn04_FPnT_CouncilTalkAboutPales,ConversationProperties.Subtitle,シティ・ドーム、アレス要塞
ConversationData,0x0100006400000829,Turn04_FPnT_PalesDukeVisit,ConversationProperties.Title,ラインハルト公との会談
ConversationData,0x0100006400000829,Turn04_FPnT_PalesDukeVisit,ConversationProperties.Subtitle,ラインハルト城、パレス
ConversationData,0x0100008E00002973,Turn04_FPnT_SordlandBondPurchase,ConversationProperties.Title,国債発行協議のための使節団派遣
ConversationData,0x0100008E00002973,Turn04_FPnT_SordlandBondPurchase,ConversationProperties.Subtitle,国際空港、ホルソード
ConversationData,0x010000460001A2F5,Turn04_InT_SSCHighwayIssue,ConversationProperties.Title,H-3高速道路の工事問題についての報告
ConversationData,0x010000460001A2F5,Turn04_InT_SSCHighwayIssue,ConversationProperties.Subtitle,市庁舎、レンクルグ
ConversationData,0x010000460001A2F9,Turn04_InT_SSCRailwayIssue,ConversationProperties.Title,L-1鉄道の工事問題についての報告
ConversationData,0x010000460001A2F9,Turn04_InT_SSCRailwayIssue,ConversationProperties.Subtitle,ゲルソード研究評議会、ゲルソード
ConversationData,0x010000460001A301,Turn04_InT_TaurusHighwayIssue,ConversationProperties.Title,H-3高速道路の工事問題についての報告
ConversationData,0x010000460001A301,Turn04_InT_TaurusHighwayIssue,ConversationProperties.Subtitle,市庁舎、レンクルグ
ConversationData,0x010000460001A2FD,Turn04_InT_TaurusRailwayIssue,ConversationProperties.Title,L-1鉄道の工事問題についての報告
ConversationData,0x010000460001A2FD,Turn04_InT_TaurusRailwayIssue,ConversationProperties.Subtitle,ゲルソード研究評議会、ゲルソード
ConversationData,0x0100006500002B19,Turn04_Personal_ChessWithLucian,ConversationProperties.Title,ルシアン・ガラドとの夜のチェス
ConversationData,0x0100006500002B19,Turn04_Personal_ChessWithLucian,ConversationProperties.Subtitle,ソードランド大統領執務室、ホルソード
ConversationData,0x010000460001A2F1,Turn04_Personal_Jogging,ConversationProperties.Title,モニカとの夜の散歩
ConversationData,0x010000460001A2F1,Turn04_Personal_Jogging,ConversationProperties.Subtitle,ソードランド大統領公邸、ホルソード
ConversationData,0x0100006400000BF2,Turn04_P_EstelaUpdate,ConversationProperties.Title,エステラ王太后との夜の語らい
ConversationData,0x0100006400000BF2,Turn04_P_EstelaUpdate,ConversationProperties.Subtitle,中庭、パラス・レズナ
ConversationData,0x0100006400000C10,Turn04_P_PabelLucitaRomance,ConversationProperties.Title,ワイン「赤のロムス」発表会
ConversationData,0x0100006400000C10,Turn04_P_PabelLucitaRomance,ConversationProperties.Subtitle,カントゥアーヴォ家のぶどう園、カルス
ConversationData,0x010000460001A309,Turn04_PSnW_EducationReform,ConversationProperties.Title,教育改革案についての報告
ConversationData,0x010000460001A309,Turn04_PSnW_EducationReform,ConversationProperties.Subtitle,レイレン迎賓館、レイレン
ConversationData,0x010000460001A305,Turn04_PSnW_SchoolVisit,ConversationProperties.Title,レイレンの学校訪問と視察
ConversationData,0x010000460001A305,Turn04_PSnW_SchoolVisit,ConversationProperties.Subtitle,トレンヒル校、レイレン
ConversationData,0x010000460001A319,Turn04_SnO_LawEnforcementBudget,ConversationProperties.Title,治安機関の予算配分
ConversationData,0x010000460001A319,Turn04_SnO_LawEnforcementBudget,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x010000460001A329,Turn05_A_AutocratAssembly,ConversationProperties.Title,非常事態法に関する議会審議
ConversationData,0x010000460001A329,Turn05_A_AutocratAssembly,ConversationProperties.Subtitle,ソードランド大国民議会、ホルソード
ConversationData,0x010000460001A341,Turn05_A_DamageControl,ConversationProperties.Title,ベンフィ祭疑惑の評価
ConversationData,0x010000460001A341,Turn05_A_DamageControl,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x010000460001A331,Turn05_A_DictatorSpeech,ConversationProperties.Title,改革に関する大統領演説
ConversationData,0x010000460001A331,Turn05_A_DictatorSpeech,ConversationProperties.Subtitle,ソードランド大国民議会、ホルソード
ConversationData,0x010000460001A32D,Turn05_A_ReformistSpeech,ConversationProperties.Title,改革に関する大統領演説
ConversationData,0x010000460001A32D,Turn05_A_ReformistSpeech,ConversationProperties.Subtitle,ソードランド大国民議会、ホルソード
ConversationData,0x010000460001A335,Turn05_FPnT_AgnoliaTradeVisit,ConversationProperties.Title,アグノリア首相との通商交渉
ConversationData,0x010000460001A335,Turn05_FPnT_AgnoliaTradeVisit,ConversationProperties.Subtitle,ソードランド・ワン、スタールポートへの飛行
ConversationData,0x010000460001A31D,Turn05_FPnT_ImmigrationPolicy,ConversationProperties.Title,移民規制の状況についての報告
ConversationData,0x010000460001A31D,Turn05_FPnT_ImmigrationPolicy,ConversationProperties.Subtitle,ホワイトルーム、マルーン宮殿
ConversationData,0x0100008E0000212A,Turn05_FPnT_MITZBoardMeeting,ConversationProperties.Title,MITZ理事国会合
ConversationData,0x0100008E0000212A,Turn05_FPnT_MITZBoardMeeting,ConversationProperties.Subtitle,MITZ、メフティエム湾岸
ConversationData,0x0100006500006A31,Turn05_FPnT_MITZHegelCall,ConversationProperties.Title,ヘーゲル書記長からの電話
ConversationData,0x0100006500006A31,Turn05_FPnT_MITZHegelCall,ConversationProperties.Subtitle,パラス・レズナ、ポルテ・ドラゾン
ConversationData,0x0100008E0000309A,Turn05_FPnT_MorellaNegotiations,ConversationProperties.Title,モレラとの通商交渉
ConversationData,0x0100008E0000309A,Turn05_FPnT_MorellaNegotiations,ConversationProperties.Subtitle,カヴェット、モレラ
ConversationData,0x010000650000A67D,Turn05_FPnT_MorellaNegotiationsFeedback,ConversationProperties.Title,MITZとモレラ交渉の続報
ConversationData,0x010000650000A67D,Turn05_FPnT_MorellaNegotiationsFeedback,ConversationProperties.Subtitle,パラス・レズナ、ポルテ・ドラゾン
ConversationData,0x010000650000A666,Turn05_FPnT_MorellaReturnFlight,ConversationProperties.Title,モレラからの帰路の機上
ConversationData,0x010000650000A666,Turn05_FPnT_MorellaReturnFlight,ConversationProperties.Subtitle,上空、モレラ・リジア国境
ConversationData,0x0100008E00002126,Turn05_FPnT_WehlenNegotiations,ConversationProperties.Title,ヴェーレンとの新二国間協定の協議
ConversationData,0x0100008E00002126,Turn05_FPnT_WehlenNegotiations,ConversationProperties.Subtitle,パラス・レズナ、ポルテ・ドラゾン
ConversationData,0x010000460001A339,Turn05_FPnT_WehlenTradeVisit,ConversationProperties.Title,ヴェーレン大統領との通商交渉
ConversationData,0x010000460001A339,Turn05_FPnT_WehlenTradeVisit,ConversationProperties.Subtitle,ソードランド・ワン、ヴラツラヴィッツへの飛行
ConversationData,0x010000460001A321,Turn05_Personal_FestivalOpening,ConversationProperties.Title,ベンフィ祭の開幕
ConversationData,0x010000460001A321,Turn05_Personal_FestivalOpening,ConversationProperties.Subtitle,ベンフィ高等芸術センター、ベンフィ
ConversationData,0x010000460001A345,Turn05_Personal_MonicaTalk,ConversationProperties.Title,自宅での休息
ConversationData,0x010000460001A345,Turn05_Personal_MonicaTalk,ConversationProperties.Subtitle,ソードランド大統領公邸、ホルソード
ConversationData,0x010000460001A325,Turn05_Personal_PetrParty,ConversationProperties.Title,紳士クラブの私的な集い
ConversationData,0x010000460001A325,Turn05_Personal_PetrParty,ConversationProperties.Subtitle,ペトル・ベクターンの別荘、エルローリー
ConversationData,0x010000460001A34D,Turn05_Personal_ReturnOfInvestment,ConversationProperties.Title,ガス・マンガーからの電話
ConversationData,0x010000460001A34D,Turn05_Personal_ReturnOfInvestment,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x0100009E000014EF,Turn05_P_ManusVinaTalk,ConversationProperties.Title,エスキリス・ガス田の視察
ConversationData,0x0100009E000014EF,Turn05_P_ManusVinaTalk,ConversationProperties.Subtitle,リザニア号、トペス沿岸
ConversationData,0x010000460001A349,Turn05_SnO_FoundedPolice,ConversationProperties.Title,新警察組織の創設に関する協議
ConversationData,0x010000460001A349,Turn05_SnO_FoundedPolice,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x0100006500006A3B,Turn05_SnO_InternalSecurity,ConversationProperties.Title,国内治安に関する会議
ConversationData,0x0100006500006A3B,Turn05_SnO_InternalSecurity,ConversationProperties.Subtitle,評議会議場、モンキズ
ConversationData,0x010000460001A33D,Turn05_SnO_MilitaryBudget,ConversationProperties.Title,ソードランド軍の予算配分
ConversationData,0x010000460001A33D,Turn05_SnO_MilitaryBudget,ConversationProperties.Subtitle,ホワイトルーム、マルーン宮殿
ConversationData,0x0100008E00002130,Turn05_SnO_TitusLucitaBriefing,ConversationProperties.Title,宮殿での夜
ConversationData,0x0100008E00002130,Turn05_SnO_TitusLucitaBriefing,ConversationProperties.Subtitle,パラス・レズナ、ポルテ・ドラゾン
ConversationData,0x010000460001A365,Turn06_A_AutocratDemands,ConversationProperties.Title,非常事態法についてのガラチ判事との会談
ConversationData,0x010000460001A365,Turn06_A_AutocratDemands,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x010000520005FFBD,Turn06_A_CouncilMeeting,ConversationProperties.Title,王室評議会との会談
ConversationData,0x010000520005FFBD,Turn06_A_CouncilMeeting,ConversationProperties.Subtitle,評議会議場、パラス・レズナ
ConversationData,0x010000460001A369,Turn06_A_DictatorConvinceNFP,ConversationProperties.Title,来る採決についてのケサロ・キベナーとの協議
ConversationData,0x010000460001A369,Turn06_A_DictatorConvinceNFP,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x0100009E00001530,Turn06_A_FootballGame,ConversationProperties.Title,慈善サッカー試合
ConversationData,0x0100009E00001530,Turn06_A_FootballGame,ConversationProperties.Subtitle,王室御領、モンタクラル
ConversationData,0x0100009E00001588,Turn06_A_PalaceBalconySpeech,ConversationProperties.Title,宣戦布告の演説
ConversationData,0x0100009E00001588,Turn06_A_PalaceBalconySpeech,ConversationProperties.Subtitle,宮殿のバルコニー、パラス・レズナ
ConversationData,0x010000460001A361,Turn06_A_ReformistConvincePFJP,ConversationProperties.Title,来る採決についてのフレンス・リクターとの協議
ConversationData,0x010000460001A361,Turn06_A_ReformistConvincePFJP,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x0100009E0000154B,Turn06_A_ReligiousBriefing,ConversationProperties.Title,六星の合
ConversationData,0x0100009E0000154B,Turn06_A_ReligiousBriefing,ConversationProperties.Subtitle,ポルテ・ドラゾン天文台、ポルテ・ドラゾン
ConversationData,0x0100005100013952,Turn06_A_VictoryDay,ConversationProperties.Title,戦勝記念日行事への出席
ConversationData,0x0100005100013952,Turn06_A_VictoryDay,ConversationProperties.Subtitle,大統領専用車、ジェンへの道中
ConversationData,0x010000460001A351,Turn06_EnT_Overview,ConversationProperties.Title,現在の経済情勢についての報告
ConversationData,0x010000460001A351,Turn06_EnT_Overview,ConversationProperties.Subtitle,経済省、ホルソード
ConversationData,0x0100009E00001565,Turn06_FPnT_PalesDealSigning,ConversationProperties.Title,アウレウス協定の正式調印
ConversationData,0x0100009E00001565,Turn06_FPnT_PalesDealSigning,ConversationProperties.Subtitle,旧市街、パレス
ConversationData,0x0100009E00001542,Turn06_FPnT_PalesPostIncidentMeeting,ConversationProperties.Title,事件についてのラインハルト公との会談
ConversationData,0x0100009E00001542,Turn06_FPnT_PalesPostIncidentMeeting,ConversationProperties.Subtitle,公爵の広間、パレス
ConversationData,0x010000460001A371,Turn06_InT_2ndCompanyChoice,ConversationProperties.Title,新大規模事業契約の締結
ConversationData,0x010000460001A371,Turn06_InT_2ndCompanyChoice,ConversationProperties.Subtitle,ホワイトルーム、マルーン宮殿
ConversationData,0x010000460001A359,Turn06_InT_HighwayOpening,ConversationProperties.Title,H-3高速道路の開通
ConversationData,0x010000460001A359,Turn06_InT_HighwayOpening,ConversationProperties.Subtitle,USP地方支部、ラハベン
ConversationData,0x010000460001A355,Turn06_InT_RailwayOpening,ConversationProperties.Title,L-1鉄道の開通
ConversationData,0x010000460001A355,Turn06_InT_RailwayOpening,ConversationProperties.Subtitle,ホワイトルーム、マルーン宮殿
ConversationData,0x0100009E00001580,Turn06_P_Cemetary,ConversationProperties.Title,君主記念碑の追悼式
ConversationData,0x0100009E00001580,Turn06_P_Cemetary,ConversationProperties.Subtitle,国立霊廟、ポルテ・ドラゾン
ConversationData,0x010000460001A375,Turn06_Personal_ReturnOfInvestment2,ConversationProperties.Title,ガス・マンガーからの電話
ConversationData,0x010000460001A375,Turn06_Personal_ReturnOfInvestment2,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x0100009E0000155C,Turn06_P_LucitaAzaroUpdate,ConversationProperties.Title,ルシータ・アザロとの会話
ConversationData,0x0100009E0000155C,Turn06_P_LucitaAzaroUpdate,ConversationProperties.Subtitle,中心街、テラドール
ConversationData,0x010000460001A37D,Turn06_PSnW_Curriculum,ConversationProperties.Title,現在の学校教育課程についての報告
ConversationData,0x010000460001A37D,Turn06_PSnW_Curriculum,ConversationProperties.Subtitle,教育省、ホルソード
ConversationData,0x010000460001A379,Turn06_PSnW_EducationSpending,ConversationProperties.Title,教育情勢の続報
ConversationData,0x010000460001A379,Turn06_PSnW_EducationSpending,ConversationProperties.Subtitle,ヴァルゲン大学、ヴァルゲン
ConversationData,0x010000460001A36D,Turn06_PSnW_HealthBudget,ConversationProperties.Title,医療の予算配分
ConversationData,0x010000460001A36D,Turn06_PSnW_HealthBudget,ConversationProperties.Subtitle,地方庁舎、デイル
ConversationData,0x0100005100013943,Turn06_SnO_BergiaMeeting,ConversationProperties.Title,ベルギアの緊張激化に関する会議
ConversationData,0x0100005100013943,Turn06_SnO_BergiaMeeting,ConversationProperties.Subtitle,ソードランド大統領執務室、マルーン宮殿
ConversationData,0x0100009E00001553,Turn06_SnO_BorderInvestigationResults,ConversationProperties.Title,捜査結果
ConversationData,0x0100009E00001553,Turn06_SnO_BorderInvestigationResults,ConversationProperties.Subtitle,パラス・レズナ、ポルテ・ドラゾン
ConversationData,0x010000460001A35D,Turn06_SnO_ConscriptionAndMilitaryPolicy,ConversationProperties.Title,ヨセフ・ランチェアからの面会要請
ConversationData,0x010000460001A35D,Turn06_SnO_ConscriptionAndMilitaryPolicy,ConversationProperties.Subtitle,国防省、ホルソード
ConversationData,0x0100009E0000156E,Turn06_SnO_DukeWarPhoneCall,ConversationProperties.Title,ラインハルト公との最後の通話
