type,item_id,name_in_database,path,ja
TimelineElementData,0x0100006400000662,Rizia_Timeline_Prologue_5,TimelineElementProperties.Year,1926
TimelineElementData,0x0100006400000662,Rizia_Timeline_Prologue_5,TimelineElementProperties.Description,反乱と蜂起
TimelineElementData,0x0100006400000668,Rizia_Timeline_Prologue_6,TimelineElementProperties.Year,1926
TimelineElementData,0x0100006400000668,Rizia_Timeline_Prologue_6,TimelineElementProperties.Description,王族誘拐事件
TimelineElementData,0x010000640000066E,Rizia_Timeline_Prologue_7,TimelineElementProperties.Year,1926
TimelineElementData,0x010000640000066E,Rizia_Timeline_Prologue_7,TimelineElementProperties.Description,王政復古
TimelineElementData,0x0100006400000674,Rizia_Timeline_Prologue_8,TimelineElementProperties.Year,1927
TimelineElementData,0x0100006400000674,Rizia_Timeline_Prologue_8,TimelineElementProperties.Description,ジル返還
TimelineElementData,0x010000640000067A,Rizia_Timeline_Prologue_9,TimelineElementProperties.Year,1932
TimelineElementData,0x010000640000067A,Rizia_Timeline_Prologue_9,TimelineElementProperties.Description,王室の婚儀
TimelineElementData,0x0100005800007DE7,Sordland_Timeline_Prologue_1,TimelineElementProperties.Year,1908
TimelineElementData,0x0100005800007DE7,Sordland_Timeline_Prologue_1,TimelineElementProperties.Description,新たな始まり
TimelineElementData,0x0100005800007E31,Sordland_Timeline_Prologue_10,TimelineElementProperties.Year,1945
TimelineElementData,0x0100005800007E31,Sordland_Timeline_Prologue_10,TimelineElementProperties.Description,ソル 第5期当選
TimelineElementData,0x0100005800007E37,Sordland_Timeline_Prologue_11,TimelineElementProperties.Year,1946
TimelineElementData,0x0100005800007E37,Sordland_Timeline_Prologue_11,TimelineElementProperties.Description,アルフォンソが統一ソードランド党党首に
TimelineElementData,0x0100005800007E3D,Sordland_Timeline_Prologue_12,TimelineElementProperties.Year,1949
TimelineElementData,0x0100005800007E3D,Sordland_Timeline_Prologue_12,TimelineElementProperties.Description,ソル辞任、アルフォンソ当選
TimelineElementData,0x0100005800007E43,Sordland_Timeline_Prologue_13,TimelineElementProperties.Year,1951
TimelineElementData,0x0100005800007E43,Sordland_Timeline_Prologue_13,TimelineElementProperties.Description,経済危機
TimelineElementData,0x0100005800007E49,Sordland_Timeline_Prologue_14,TimelineElementProperties.Year,1953
TimelineElementData,0x0100005800007E49,Sordland_Timeline_Prologue_14,TimelineElementProperties.Description,新進の候補
TimelineElementData,0x0100005800007E4F,Sordland_Timeline_Prologue_15,TimelineElementProperties.Year,1953
TimelineElementData,0x0100005800007E4F,Sordland_Timeline_Prologue_15,TimelineElementProperties.Description,選挙
TimelineElementData,0x0100005800007E01,Sordland_Timeline_Prologue_2,TimelineElementProperties.Year,1923
TimelineElementData,0x0100005800007E01,Sordland_Timeline_Prologue_2,TimelineElementProperties.Description,共和国の成立
TimelineElementData,0x0100005800007E07,Sordland_Timeline_Prologue_3,TimelineElementProperties.Year,1927
TimelineElementData,0x0100005800007E07,Sordland_Timeline_Prologue_3,TimelineElementProperties.Description,27年のクーデター
TimelineElementData,0x0100005800007E0D,Sordland_Timeline_Prologue_4,TimelineElementProperties.Year,1928
TimelineElementData,0x0100005800007E0D,Sordland_Timeline_Prologue_4,TimelineElementProperties.Description,ソードランド内戦
TimelineElementData,0x0100005800007E13,Sordland_Timeline_Prologue_5,TimelineElementProperties.Year,1929
TimelineElementData,0x0100005800007E13,Sordland_Timeline_Prologue_5,TimelineElementProperties.Description,ソル、共和国を再建する
TimelineElementData,0x0100005800007E19,Sordland_Timeline_Prologue_6,TimelineElementProperties.Year,1930
TimelineElementData,0x0100005800007E19,Sordland_Timeline_Prologue_6,TimelineElementProperties.Description,ヴェーレン内戦
TimelineElementData,0x0100005800007E1F,Sordland_Timeline_Prologue_7,TimelineElementProperties.Year,1933
TimelineElementData,0x0100005800007E1F,Sordland_Timeline_Prologue_7,TimelineElementProperties.Description,ソル 第2期当選
TimelineElementData,0x0100005800007E25,Sordland_Timeline_Prologue_8,TimelineElementProperties.Year,1937
TimelineElementData,0x0100005800007E25,Sordland_Timeline_Prologue_8,TimelineElementProperties.Description,ソル 第3期当選
TimelineElementData,0x0100005800007E2B,Sordland_Timeline_Prologue_9,TimelineElementProperties.Year,1941
TimelineElementData,0x0100005800007E2B,Sordland_Timeline_Prologue_9,TimelineElementProperties.Description,ソル 第4期当選
